,State Abbreviation,Average Household Income 2020/2021,"Percent Change in Household Income, 1984-2019","Average Yearly Percent Change in Household Income, 1984-2019",MinWage,City,"Percent Change in Housing Prices, 2000-2019","Average Yearly Percent Change in Housing Prices, 2000-2019",Average House Price 2020/2021,County Name,Violent Crime Total,Property Crime Total,Property Crime Per Capita,Violent Crime Per Capita,Total Crime Per Capita,State,County,TotalPop,Men,Women,VotingAgeCitizen,Employed,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
934,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Pahokee,21.00127173244771,1.0500635866223855,127443.91666666666,Palm Beach County,57.0,174.0,0.027306967984934,0.0089453860640301,0.0362523540489642,Florida,Palm Beach County,1426772.0,691154.0,735618.0,994387.0,655496.0,19.0,60.11,16.73,0.09,2.32,0.03,63441.32,39902.55,13.51,18.13,37.28,20.9,26.49,8.29,7.05,77.23,9.15,1.99,1.63,2.13,7.87,24.97,82.92,9.59,7.3,0.2,7.54
935,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Palm Bay,110.32486130477066,5.516243065238533,213711.3333333333,Brevard County,328.0,1770.0,0.015141534855471,0.0028058889449686,0.0179474238004397,Florida,Brevard County,568183.0,277666.0,290517.0,445123.0,239195.0,8.82,76.41,9.75,0.26,2.15,0.09,52591.49,30145.1,14.27,20.11,37.73,19.6,24.51,8.69,9.47,80.44,8.15,0.76,1.48,2.97,6.2,24.22,80.84,13.51,5.42,0.23,7.85
936,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Palm Beach,162.0795530865643,8.103977654328215,1457388.9166666667,Palm Beach County,3.0,128.0,0.0143965808120571,0.0003374198627825,0.0147340006748397,Florida,Palm Beach County,1426772.0,691154.0,735618.0,994387.0,655496.0,19.0,60.11,16.73,0.09,2.32,0.03,63441.32,39902.55,13.51,18.13,37.28,20.9,26.49,8.29,7.05,77.23,9.15,1.99,1.63,2.13,7.87,24.97,82.92,9.59,7.3,0.2,7.54
937,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Palm Beach Gardens,114.14750884696659,5.707375442348329,438679.6666666667,Palm Beach County,65.0,999.0,0.0170393491275648,0.0011086663596513,0.0181480154872162,Florida,Palm Beach County,1426772.0,691154.0,735618.0,994387.0,655496.0,19.0,60.11,16.73,0.09,2.32,0.03,63441.32,39902.55,13.51,18.13,37.28,20.9,26.49,8.29,7.05,77.23,9.15,1.99,1.63,2.13,7.87,24.97,82.92,9.59,7.3,0.2,7.54
938,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Palm Beach Shores,203.01019594383675,10.150509797191837,537342.8333333333,Palm Beach County,3.0,34.0,0.0266875981161695,0.0023547880690737,0.0290423861852433,Florida,Palm Beach County,1426772.0,691154.0,735618.0,994387.0,655496.0,19.0,60.11,16.73,0.09,2.32,0.03,63441.32,39902.55,13.51,18.13,37.28,20.9,26.49,8.29,7.05,77.23,9.15,1.99,1.63,2.13,7.87,24.97,82.92,9.59,7.3,0.2,7.54
939,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Palm Springs,139.52155125789207,6.976077562894604,200787.625,Palm Beach County,288.0,784.0,0.0308042905976189,0.0113158618521865,0.0421201524498055,Florida,Palm Beach County,1426772.0,691154.0,735618.0,994387.0,655496.0,19.0,60.11,16.73,0.09,2.32,0.03,63441.32,39902.55,13.51,18.13,37.28,20.9,26.49,8.29,7.05,77.23,9.15,1.99,1.63,2.13,7.87,24.97,82.92,9.59,7.3,0.2,7.54
940,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Palmetto,93.93113828386194,4.696556914193097,279465.25,Manatee County,88.0,377.0,0.0271750883010163,0.0063432566856483,0.0335183449866647,Florida,Manatee County,363542.0,175761.0,187781.0,269879.0,150640.0,14.99,73.23,8.23,0.26,1.73,0.04,55589.97,31059.55,13.47,20.37,32.66,20.94,26.9,9.78,9.72,78.62,8.57,1.12,1.81,2.06,7.8,25.21,82.98,10.67,6.01,0.34,6.72
941,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Panama City,70.19086926049947,3.5095434630249733,201978.875,Bay County,303.0,1453.0,0.0419070143054914,0.0087390401476695,0.050646054453161,Florida,Bay County,180117.0,89542.0,90575.0,137132.0,80334.0,6.33,76.17,11.51,0.86,2.22,0.02,50940.21,27171.49,15.57,22.93,31.42,22.77,25.4,9.8,10.61,80.27,11.25,1.4,1.63,2.18,3.25,22.62,78.47,15.5,5.8,0.23,6.49
942,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Panama City Beach,91.54384956681868,4.577192478340934,355172.5833333334,Bay County,131.0,756.0,0.0595135007478548,0.010312524600488,0.0698260253483429,Florida,Bay County,180117.0,89542.0,90575.0,137132.0,80334.0,6.33,76.17,11.51,0.86,2.22,0.02,50940.21,27171.49,15.57,22.93,31.42,22.77,25.4,9.8,10.61,80.27,11.25,1.4,1.63,2.18,3.25,22.62,78.47,15.5,5.8,0.23,6.49
943,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Parker,53.279335462750424,2.6639667731375214,177784.7083333333,Bay County,9.0,69.0,0.0162697477010139,0.00212214100448,0.0183918887054939,Florida,Bay County,180117.0,89542.0,90575.0,137132.0,80334.0,6.33,76.17,11.51,0.86,2.22,0.02,50940.21,27171.49,15.57,22.93,31.42,22.77,25.4,9.8,10.61,80.27,11.25,1.4,1.63,2.18,3.25,22.62,78.47,15.5,5.8,0.23,6.49
944,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Parkland,93.87654572422235,4.693827286211118,718906.2083333333,Broward County,8.0,201.0,0.0056187627540323,0.0002236323484191,0.0058423951024515,Florida,Broward County,1890416.0,920265.0,970151.0,1247710.0,930561.0,26.34,42.24,25.88,0.15,3.05,0.04,59975.03,31633.87,14.36,18.37,35.33,20.32,27.24,8.42,8.7,79.2,8.81,3.04,1.45,2.3,5.2,27.87,82.96,10.38,6.5,0.16,7.72
945,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Pembroke Park,15.78185612748124,0.789092806374062,184689.375,Broward County,35.0,195.0,0.0286259541984732,0.0051379917792131,0.0337639459776864,Florida,Broward County,1890416.0,920265.0,970151.0,1247710.0,930561.0,26.34,42.24,25.88,0.15,3.05,0.04,59975.03,31633.87,14.36,18.37,35.33,20.32,27.24,8.42,8.7,79.2,8.81,3.04,1.45,2.3,5.2,27.87,82.96,10.38,6.5,0.16,7.72
946,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Pembroke Pines,146.37173202938118,7.318586601469059,346481.375,Broward County,209.0,2495.0,0.014195736158446,0.001189141826499,0.0153848779849451,Florida,Broward County,1890416.0,920265.0,970151.0,1247710.0,930561.0,26.34,42.24,25.88,0.15,3.05,0.04,59975.03,31633.87,14.36,18.37,35.33,20.32,27.24,8.42,8.7,79.2,8.81,3.04,1.45,2.3,5.2,27.87,82.96,10.38,6.5,0.16,7.72
947,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Pensacola,57.39757009237041,2.8698785046185202,181432.1666666667,Escambia County,327.0,1543.0,0.0290676864532901,0.0061601642710472,0.0352278507243373,Florida,Escambia County,309924.0,153834.0,156090.0,238553.0,134161.0,5.16,62.72,24.65,0.41,2.54,0.1,48990.75,25962.99,15.99,25.43,31.98,21.25,28.21,8.38,10.16,76.19,11.71,0.82,1.67,1.87,7.75,21.62,77.47,15.89,6.56,0.07,7.85
948,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Pinellas Park,107.74052149078624,5.387026074539312,214638.61742424243,Pinellas County,187.0,1788.0,0.0330413571349373,0.00345566766456,0.0364970247994973,Florida,Pinellas County,949842.0,456017.0,493825.0,746969.0,438915.0,8.61,75.53,9.95,0.22,3.19,0.09,51968.46,33146.87,13.82,18.63,38.03,18.54,27.94,7.09,8.4,78.8,7.53,1.98,1.79,2.95,6.95,24.65,83.58,10.63,5.64,0.15,6.52
949,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Plant City,89.61850855528726,4.4809254277643635,244389.375,Hillsborough County,199.0,906.0,0.0224646665013637,0.0049342920902553,0.0273989585916191,Florida,Hillsborough County,1351087.0,658639.0,692448.0,937597.0,647075.0,26.53,51.57,15.98,0.18,3.31,0.06,57040.08,29694.47,17.13,22.99,36.78,18.48,26.43,9.39,8.92,79.08,9.02,1.77,1.89,2.05,6.19,26.95,82.87,12.05,4.98,0.1,7.23
950,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Plantation,137.86254079103327,6.893127039551663,368588.75,Broward County,199.0,1942.0,0.020299156466567,0.002080088638953,0.02237924510552,Florida,Broward County,1890416.0,920265.0,970151.0,1247710.0,930561.0,26.34,42.24,25.88,0.15,3.05,0.04,59975.03,31633.87,14.36,18.37,35.33,20.32,27.24,8.42,8.7,79.2,8.81,3.04,1.45,2.3,5.2,27.87,82.96,10.38,6.5,0.16,7.72
951,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Pompano Beach,123.10112826945874,6.155056413472937,257310.9583333333,Broward County,837.0,3142.0,0.0276718481659254,0.0073715267074728,0.0350433748733982,Florida,Broward County,1890416.0,920265.0,970151.0,1247710.0,930561.0,26.34,42.24,25.88,0.15,3.05,0.04,59975.03,31633.87,14.36,18.37,35.33,20.32,27.24,8.42,8.7,79.2,8.81,3.04,1.45,2.3,5.2,27.87,82.96,10.38,6.5,0.16,7.72
952,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Ponce Inlet,87.92549862752401,4.3962749313762,437865.9166666666,Volusia County,1.0,17.0,0.0050898203592814,0.0002994011976047,0.0053892215568862,Florida,Volusia County,518660.0,252651.0,266009.0,410687.0,212016.0,11.55,73.9,10.7,0.29,1.61,0.05,45639.06,26347.27,16.69,22.13,31.31,21.36,25.92,10.92,10.49,79.47,8.84,1.21,1.53,2.91,6.04,25.04,82.63,11.4,5.82,0.14,6.64
953,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Port Orange,97.82325264215513,4.891162632107756,268658.5833333334,Volusia County,50.0,953.0,0.0144771221972412,0.0007595552044722,0.0152366774017135,Florida,Volusia County,518660.0,252651.0,266009.0,410687.0,212016.0,11.55,73.9,10.7,0.29,1.61,0.05,45639.06,26347.27,16.69,22.13,31.31,21.36,25.92,10.92,10.49,79.47,8.84,1.21,1.53,2.91,6.04,25.04,82.63,11.4,5.82,0.14,6.64
954,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Port Richey,86.01615597853282,4.300807798926641,151872.36363636365,Pasco County,12.0,167.0,0.0563617954775565,0.0040499493756328,0.0604117448531893,Florida,Pasco County,498136.0,242448.0,255688.0,378439.0,202690.0,12.81,78.73,4.42,0.3,2.02,0.06,49144.29,25788.78,14.86,21.24,32.8,20.16,27.72,10.02,9.3,79.9,9.15,0.43,1.19,2.24,7.09,30.86,82.02,11.89,5.84,0.25,7.65
955,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Punta Gorda,102.40924410826389,5.120462205413195,297682.7083333334,Charlotte County,14.0,272.0,0.0130983338148897,0.0006741789463546,0.0137725127612443,Florida,Charlotte County,173236.0,84432.0,88804.0,144514.0,59033.0,6.34,85.48,4.88,0.23,1.34,0.05,49062.66,31323.03,11.98,16.29,30.83,21.38,29.15,11.09,7.56,78.78,7.89,0.22,1.06,3.3,8.75,24.69,80.23,12.15,7.33,0.29,8.67
956,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Riviera Beach,111.9049060304268,5.59524530152134,263667.5833333333,Palm Beach County,428.0,1174.0,0.0327951282194536,0.0119559751941449,0.0447511034135985,Florida,Palm Beach County,1426772.0,691154.0,735618.0,994387.0,655496.0,19.0,60.11,16.73,0.09,2.32,0.03,63441.32,39902.55,13.51,18.13,37.28,20.9,26.49,8.29,7.05,77.23,9.15,1.99,1.63,2.13,7.87,24.97,82.92,9.59,7.3,0.2,7.54
957,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Rockledge,110.6423514160695,5.532117570803475,290849.7083333334,Brevard County,60.0,343.0,0.0119871391626476,0.0020968756552736,0.0140840148179212,Florida,Brevard County,568183.0,277666.0,290517.0,445123.0,239195.0,8.82,76.41,9.75,0.26,2.15,0.09,52591.49,30145.1,14.27,20.11,37.73,19.6,24.51,8.69,9.47,80.44,8.15,0.76,1.48,2.97,6.2,24.22,80.84,13.51,5.42,0.23,7.85
958,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Royal Palm Beach,135.8048408408176,6.79024204204088,343734.3333333334,Palm Beach County,85.0,637.0,0.0154829614505857,0.0020660152642068,0.0175489767147926,Florida,Palm Beach County,1426772.0,691154.0,735618.0,994387.0,655496.0,19.0,60.11,16.73,0.09,2.32,0.03,63441.32,39902.55,13.51,18.13,37.28,20.9,26.49,8.29,7.05,77.23,9.15,1.99,1.63,2.13,7.87,24.97,82.92,9.59,7.3,0.2,7.54
959,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Safety Harbor,107.01049364675102,5.350524682337551,354118.5416666666,Pinellas County,31.0,211.0,0.011629188712522,0.0017085537918871,0.0133377425044091,Florida,Pinellas County,949842.0,456017.0,493825.0,746969.0,438915.0,8.61,75.53,9.95,0.22,3.19,0.09,51968.46,33146.87,13.82,18.63,38.03,18.54,27.94,7.09,8.4,78.8,7.53,1.98,1.79,2.95,6.95,24.65,83.58,10.63,5.64,0.15,6.52
960,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Sanford,91.13800074441144,4.556900037220572,250099.95833333334,Seminole County,511.0,1396.0,0.0223926085143242,0.0081967213114754,0.0305893298257996,Florida,Seminole County,449260.0,217099.0,232161.0,334104.0,220949.0,19.6,61.37,12.6,0.14,3.66,0.08,63277.62,30509.43,12.65,16.42,43.53,15.92,26.71,6.43,7.4,81.6,7.92,0.95,0.82,1.64,7.06,26.92,82.8,11.34,5.61,0.24,6.8
961,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Sanibel,80.03758517656094,4.001879258828047,886624.7916666667,Lee County,2.0,38.0,0.0050592464385567,0.000266276128345,0.0053255225669018,Florida,Lee County,700165.0,342731.0,357434.0,515732.0,287128.0,16.68,72.78,7.41,0.14,1.59,0.02,55875.38,33513.12,14.36,19.96,32.76,20.09,27.43,11.63,8.08,77.43,9.32,1.0,1.27,3.35,7.61,26.89,82.33,10.24,7.26,0.17,6.95
962,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Sarasota,91.53543092939809,4.576771546469905,321004.125,Sarasota County,349.0,1622.0,0.027490593539202,0.0059150537269923,0.0334056472661943,Florida,Sarasota County,404839.0,193328.0,211511.0,324231.0,160224.0,8.5,84.9,3.53,0.21,1.62,0.02,58895.36,40250.87,10.25,15.08,36.27,20.46,26.69,9.33,7.24,81.1,6.27,0.71,1.14,2.29,8.49,22.9,81.6,9.01,9.17,0.22,5.91
963,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Satellite Beach,142.55872762560708,7.127936381280354,388739.2083333334,Brevard County,6.0,54.0,0.0047991468183434,0.0005332385353714,0.0053323853537148,Florida,Brevard County,568183.0,277666.0,290517.0,445123.0,239195.0,8.82,76.41,9.75,0.26,2.15,0.09,52591.49,30145.1,14.27,20.11,37.73,19.6,24.51,8.69,9.47,80.44,8.15,0.76,1.48,2.97,6.2,24.22,80.84,13.51,5.42,0.23,7.85
964,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Sea Ranch Lakes,92.63483146067416,4.631741573033708,1253880.0833333333,Broward County,0.0,11.0,0.0175718849840255,0.0,0.0175718849840255,Florida,Broward County,1890416.0,920265.0,970151.0,1247710.0,930561.0,26.34,42.24,25.88,0.15,3.05,0.04,59975.03,31633.87,14.36,18.37,35.33,20.32,27.24,8.42,8.7,79.2,8.81,3.04,1.45,2.3,5.2,27.87,82.96,10.38,6.5,0.16,7.72
965,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Sebastian,116.50080629218328,5.825040314609164,251411.0,Indian River County,21.0,155.0,0.0058213776008412,0.0007887027717268,0.0066100803725681,Florida,Indian River County,147981.0,71064.0,76917.0,115848.0,56016.0,9.67,79.99,7.39,0.17,1.12,0.0,52569.83,36328.69,11.94,14.05,34.12,19.84,27.76,10.2,8.1,79.72,8.19,0.41,0.99,2.09,8.6,21.81,81.21,10.69,7.43,0.67,7.59
966,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Seminole,111.57073070773909,5.578536535386954,279533.3333333333,Pinellas County,48.0,331.0,0.0174054793079875,0.0025240574223063,0.0199295367302939,Florida,Pinellas County,949842.0,456017.0,493825.0,746969.0,438915.0,8.61,75.53,9.95,0.22,3.19,0.09,51968.46,33146.87,13.82,18.63,38.03,18.54,27.94,7.09,8.4,78.8,7.53,1.98,1.79,2.95,6.95,24.65,83.58,10.63,5.64,0.15,6.52
967,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,South Daytona,113.46734019158562,5.673367009579281,204581.2083333333,Volusia County,20.0,199.0,0.0151032179720704,0.0015179113539769,0.0166211293260473,Florida,Volusia County,518660.0,252651.0,266009.0,410687.0,212016.0,11.55,73.9,10.7,0.29,1.61,0.05,45639.06,26347.27,16.69,22.13,31.31,21.36,25.92,10.92,10.49,79.47,8.84,1.21,1.53,2.91,6.04,25.04,82.63,11.4,5.82,0.14,6.64
968,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,South Miami,172.72433510654452,8.636216755327226,611967.2083333333,Miami-Dade County,50.0,427.0,0.0357831224335875,0.0041900611748931,0.0399731836084806,Florida,Miami-Dade County,2702602.0,1311997.0,1390605.0,1578079.0,1272735.0,65.35,16.01,16.05,0.11,1.54,0.03,53910.99,28144.99,19.23,23.78,32.4,21.17,27.05,9.14,10.24,75.33,8.65,5.8,2.7,2.28,5.25,30.77,82.43,9.54,7.84,0.18,7.47
969,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,South Palm Beach,101.28448686977664,5.064224343488832,303425.9583333334,Palm Beach County,2.0,5.0,0.0033715441672285,0.0013486176668914,0.00472016183412,Florida,Palm Beach County,1426772.0,691154.0,735618.0,994387.0,655496.0,19.0,60.11,16.73,0.09,2.32,0.03,63441.32,39902.55,13.51,18.13,37.28,20.9,26.49,8.29,7.05,77.23,9.15,1.99,1.63,2.13,7.87,24.97,82.92,9.59,7.3,0.2,7.54
970,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,South Pasadena,106.5717568975642,5.32858784487821,271381.2916666666,Pinellas County,4.0,67.0,0.0131089806300136,0.0007826257092545,0.0138916063392682,Florida,Pinellas County,949842.0,456017.0,493825.0,746969.0,438915.0,8.61,75.53,9.95,0.22,3.19,0.09,51968.46,33146.87,13.82,18.63,38.03,18.54,27.94,7.09,8.4,78.8,7.53,1.98,1.79,2.95,6.95,24.65,83.58,10.63,5.64,0.15,6.52
971,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Southwest Ranches,142.12334405737636,7.106167202868818,828709.7083333334,Broward County,18.0,179.0,0.0223052959501557,0.0022429906542056,0.0245482866043613,Florida,Broward County,1890416.0,920265.0,970151.0,1247710.0,930561.0,26.34,42.24,25.88,0.15,3.05,0.04,59975.03,31633.87,14.36,18.37,35.33,20.32,27.24,8.42,8.7,79.2,8.81,3.04,1.45,2.3,5.2,27.87,82.96,10.38,6.5,0.16,7.72
972,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Springfield,39.79022837095983,1.9895114185479916,159568.9166666667,Bay County,57.0,248.0,0.0290330133458206,0.0066729103254507,0.0357059236712713,Florida,Bay County,180117.0,89542.0,90575.0,137132.0,80334.0,6.33,76.17,11.51,0.86,2.22,0.02,50940.21,27171.49,15.57,22.93,31.42,22.77,25.4,9.8,10.61,80.27,11.25,1.4,1.63,2.18,3.25,22.62,78.47,15.5,5.8,0.23,6.49
973,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Starke,109.62850353165872,5.4814251765829365,139155.70833333334,Bradford County,62.0,188.0,0.0347183748845798,0.011449676823638,0.0461680517082179,Florida,Bradford County,26775.0,14754.0,12021.0,21017.0,9118.0,3.65,73.97,19.6,0.32,0.58,0.02,45471.25,19416.25,19.77,25.62,31.25,22.42,24.32,10.98,11.02,87.65,7.05,0.05,2.02,1.68,1.55,30.92,71.53,24.58,3.78,0.15,8.05
974,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Stuart,112.94769504849205,5.647384752424602,275365.1666666666,Martin County,45.0,355.0,0.0217165229094023,0.0027527986786566,0.0244693215880589,Florida,Martin County,155719.0,77098.0,78621.0,121551.0,64614.0,12.45,79.34,5.91,0.18,1.12,0.11,59816.85,41032.59,11.35,12.6,38.02,20.27,25.92,8.75,7.04,76.41,9.87,0.24,1.63,2.14,9.71,26.55,82.05,10.28,7.33,0.35,6.76
975,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Sunny Isles Beach,136.6676535714137,6.833382678570684,480524.2083333334,Miami-Dade County,24.0,212.0,0.0096772721048066,0.00109554023828,0.0107728123430866,Florida,Miami-Dade County,2702602.0,1311997.0,1390605.0,1578079.0,1272735.0,65.35,16.01,16.05,0.11,1.54,0.03,53910.99,28144.99,19.23,23.78,32.4,21.17,27.05,9.14,10.24,75.33,8.65,5.8,2.7,2.28,5.25,30.77,82.43,9.54,7.84,0.18,7.47
976,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Sunrise,153.68599832548614,7.684299916274307,259868.7916666667,Broward County,195.0,1324.0,0.0137304517360102,0.0020222342058323,0.0157526859418426,Florida,Broward County,1890416.0,920265.0,970151.0,1247710.0,930561.0,26.34,42.24,25.88,0.15,3.05,0.04,59975.03,31633.87,14.36,18.37,35.33,20.32,27.24,8.42,8.7,79.2,8.81,3.04,1.45,2.3,5.2,27.87,82.96,10.38,6.5,0.16,7.72
977,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Surfside,181.07919609915518,9.05395980495776,730412.1666666667,Miami-Dade County,3.0,129.0,0.0227955469164163,0.0005301289980561,0.0233256759144725,Florida,Miami-Dade County,2702602.0,1311997.0,1390605.0,1578079.0,1272735.0,65.35,16.01,16.05,0.11,1.54,0.03,53910.99,28144.99,19.23,23.78,32.4,21.17,27.05,9.14,10.24,75.33,8.65,5.8,2.7,2.28,5.25,30.77,82.43,9.54,7.84,0.18,7.47
978,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Tallahassee,63.2462563351567,3.162312816757835,212284.625,Leon County,1516.0,5786.0,0.0295186009019855,0.0077342203538558,0.0372528212558414,Florida,Leon County,285890.0,135980.0,149910.0,223032.0,143570.0,5.79,55.21,33.44,0.23,2.96,0.04,53879.13,28042.0,23.0,22.97,43.2,18.9,27.36,5.24,5.32,78.73,9.6,1.98,3.32,2.17,4.2,20.39,66.01,29.98,3.9,0.11,9.84
979,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Tamarac,130.42319059296986,6.521159529648493,223256.375,Broward County,146.0,1009.0,0.0149705485244588,0.0021662042463538,0.0171367527708126,Florida,Broward County,1890416.0,920265.0,970151.0,1247710.0,930561.0,26.34,42.24,25.88,0.15,3.05,0.04,59975.03,31633.87,14.36,18.37,35.33,20.32,27.24,8.42,8.7,79.2,8.81,3.04,1.45,2.3,5.2,27.87,82.96,10.38,6.5,0.16,7.72
980,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Tampa,115.25317414287983,5.762658707143991,288606.4583333333,Hillsborough County,2119.0,5561.0,0.013651650914447,0.0052019148152694,0.0188535657297164,Florida,Hillsborough County,1351087.0,658639.0,692448.0,937597.0,647075.0,26.53,51.57,15.98,0.18,3.31,0.06,57040.08,29694.47,17.13,22.99,36.78,18.48,26.43,9.39,8.92,79.08,9.02,1.77,1.89,2.05,6.19,26.95,82.87,12.05,4.98,0.1,7.23
981,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Tarpon Springs,97.7214450047716,4.88607225023858,296165.4166666666,Pinellas County,109.0,348.0,0.0134789681617476,0.0042218607173289,0.0177008288790766,Florida,Pinellas County,949842.0,456017.0,493825.0,746969.0,438915.0,8.61,75.53,9.95,0.22,3.19,0.09,51968.46,33146.87,13.82,18.63,38.03,18.54,27.94,7.09,8.4,78.8,7.53,1.98,1.79,2.95,6.95,24.65,83.58,10.63,5.64,0.15,6.52
982,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Tavares,82.97457456596436,4.148728728298218,228551.6666666667,Lake County,44.0,206.0,0.0113056363536578,0.0024147961143735,0.0137204324680313,Florida,Lake County,326215.0,157897.0,168318.0,252229.0,131532.0,12.17,74.67,9.31,0.32,1.42,0.02,48045.3,26047.73,14.4,22.45,29.88,22.41,27.11,10.74,9.87,80.5,9.92,0.41,1.08,1.97,6.12,27.42,81.97,11.82,6.12,0.09,7.39
983,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Temple Terrace,95.99610034302837,4.799805017151419,236303.33333333334,Hillsborough County,72.0,483.0,0.0179620676831535,0.0026775753068055,0.020639642989959,Florida,Hillsborough County,1351087.0,658639.0,692448.0,937597.0,647075.0,26.53,51.57,15.98,0.18,3.31,0.06,57040.08,29694.47,17.13,22.99,36.78,18.48,26.43,9.39,8.92,79.08,9.02,1.77,1.89,2.05,6.19,26.95,82.87,12.05,4.98,0.1,7.23
984,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Tequesta,134.8826724747682,6.744133623738411,450711.25,Palm Beach County,0.0,27.0,0.004359761020507,0.0,0.004359761020507,Florida,Palm Beach County,1426772.0,691154.0,735618.0,994387.0,655496.0,19.0,60.11,16.73,0.09,2.32,0.03,63441.32,39902.55,13.51,18.13,37.28,20.9,26.49,8.29,7.05,77.23,9.15,1.99,1.63,2.13,7.87,24.97,82.92,9.59,7.3,0.2,7.54
985,FL,60097.0,25.527122186821437,0.7090867274117065,10.0,Titusville,83.30049895150464,4.1650249475752315,200257.3333333333,Brevard County,295.0,1081.0,0.0230397067286174,0.0062874315309362,0.0293271382595537,Florida,Brevard County,568183.0,277666.0,290517.0,445123.0,239195.0,8.82,76.41,9.75,0.26,2.15,0.09,52591.49,30145.1,14.27,20.11,37.73,19.6,24.51,8.69,9.47,80.44,8.15,0.76,1.48,2.97,6.2,24.22,80.84,13.51,5.42,0.23,7.85
